femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id
DR-1585-CA,1585,CA,DR,2005-04-14T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUD AND DEBRIS FLOWS",False,False,True,True,2005-02-16T00:00:00.000Z,2005-02-23T00:00:00.000Z,2015-12-02T00:00:00.000Z,False,06,111,99111,Ventura (County),5027,,2005022201,9,,2024-08-27T18:22:14.800Z,d95bbf2693ed450ae9f0085c325d0f0d5beacba8,ac2cce80-a3c7-459c-97ec-761fecdfd403
DR-1577-CA,1577,CA,DR,2005-02-04T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, DEBRIS FLOWS, AND MUDSLIDES",True,True,False,True,2004-12-27T00:00:00.000Z,2005-01-11T00:00:00.000Z,2018-09-28T00:00:00.000Z,False,06,029,99029,Kern (County),5012,2005-05-16T00:00:00.000Z,2005010702,9,,2024-08-27T18:22:14.800Z,8f6abcf2206df3769f6d0c9b8a33cdb10dcffef1,0efd70bd-67aa-49f0-8bc4-66d820458bbe
DR-1577-CA,1577,CA,DR,2005-02-04T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, DEBRIS FLOWS, AND MUDSLIDES",True,True,True,True,2004-12-27T00:00:00.000Z,2005-01-11T00:00:00.000Z,2018-09-28T00:00:00.000Z,False,06,037,99037,Los Angeles (County),5012,2005-05-16T00:00:00.000Z,2005010702,9,,2024-08-27T18:22:14.800Z,5f4a1a36325126ba668d0ca35c69a996c9e1cb42,31c5e233-bf89-4c76-b1a1-d6bc0f7c383e
DR-1577-CA,1577,CA,DR,2005-02-04T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, DEBRIS FLOWS, AND MUDSLIDES",True,True,True,True,2004-12-27T00:00:00.000Z,2005-01-11T00:00:00.000Z,2018-09-28T00:00:00.000Z,False,06,059,99059,Orange (County),5012,2005-05-16T00:00:00.000Z,2005010702,9,,2024-08-27T18:22:14.800Z,2f0b29c04320ba95d57c1c9d2211fc32f8ab37ea,350defd1-ba5a-4230-8508-c871fa521716
DR-1577-CA,1577,CA,DR,2005-02-04T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, DEBRIS FLOWS, AND MUDSLIDES",True,True,True,True,2004-12-27T00:00:00.000Z,2005-01-11T00:00:00.000Z,2018-09-28T00:00:00.000Z,False,06,065,99065,Riverside (County),5012,2005-05-16T00:00:00.000Z,2005010702,9,,2024-08-27T18:22:14.800Z,b888ce9475240904edce47681911f0cd20d40a99,f23aa388-0c1f-424e-ba6e-e0ebee4b2221
DR-1577-CA,1577,CA,DR,2005-02-04T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, DEBRIS FLOWS, AND MUDSLIDES",True,True,True,True,2004-12-27T00:00:00.000Z,2005-01-11T00:00:00.000Z,2018-09-28T00:00:00.000Z,False,06,071,99071,San Bernardino (County),5012,2005-05-16T00:00:00.000Z,2005010702,9,,2024-08-27T18:22:14.800Z,5b3522a95794c27013529aa6f5a1d93fc20717df,8bb5d5ba-5e59-4013-b298-0547837df2c7
DR-1577-CA,1577,CA,DR,2005-02-04T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, DEBRIS FLOWS, AND MUDSLIDES",True,True,True,True,2004-12-27T00:00:00.000Z,2005-01-11T00:00:00.000Z,2018-09-28T00:00:00.000Z,False,06,073,99073,San Diego (County),5012,2005-05-16T00:00:00.000Z,2005010702,9,,2024-08-27T18:22:14.800Z,7ff244c8311036c9e11472a6934b5b8298f11714,eb23967b-7340-4cc2-9187-85aca4e501d4
DR-1577-CA,1577,CA,DR,2005-02-04T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, DEBRIS FLOWS, AND MUDSLIDES",True,True,True,True,2004-12-27T00:00:00.000Z,2005-01-11T00:00:00.000Z,2018-09-28T00:00:00.000Z,False,06,083,99083,Santa Barbara (County),5012,2005-05-16T00:00:00.000Z,2005010702,9,,2024-08-27T18:22:14.800Z,ea119895119fd26740bb2d2804c7e6e8a7f0ba97,bffa7a07-bbf1-4aa9-a14c-0425ddc5d222
DR-1577-CA,1577,CA,DR,2005-02-04T00:00:00.000Z,2005,Severe Storm,"SEVERE STORMS, FLOODING, DEBRIS FLOWS, AND MUDSLIDES",True,True,True,True,2004-12-27T00:00:00.000Z,2005-01-11T00:00:00.000Z,2018-09-28T00:00:00.000Z,False,06,111,99111,Ventura (County),5012,2005-05-16T00:00:00.000Z,2005010702,9,,2024-08-27T18:22:14.800Z,a1e32c4a4d26998aeb68987e001c0013e5dd0fdf,d674881b-a8ba-4e96-871b-314b7f0edc67
DR-1529-CA,1529,CA,DR,2004-06-30T00:00:00.000Z,2004,Dam/Levee Break,FLOODING AS A RESULT OF A LEVEE BREAK,False,False,True,True,2004-06-03T00:00:00.000Z,2004-07-12T00:00:00.000Z,2014-01-08T00:00:00.000Z,False,06,077,99077,San Joaquin (County),4049,,2004060305,9,,2024-08-27T18:22:14.800Z,bfa0137ef0a4841f1e012d022dd4786a7378a202,aab9dd64-fee8-479e-a725-de17fff9e09e
DR-1505-CA,1505,CA,DR,2004-01-13T00:00:00.000Z,2004,Earthquake,EARTHQUAKE,False,False,True,True,2003-12-22T00:00:00.000Z,2004-02-06T00:00:00.000Z,2018-12-17T00:00:00.000Z,False,06,083,99083,Santa Barbara (County),4001,2004-03-15T00:00:00.000Z,2003122201,9,,2024-08-27T18:22:14.800Z,031164e3fefba8197de5f142af741fb53c4f181c,54141fb2-8d18-472d-abba-eb2477b08fb3
DR-1505-CA,1505,CA,DR,2004-01-13T00:00:00.000Z,2004,Earthquake,EARTHQUAKE,True,True,True,True,2003-12-22T00:00:00.000Z,2004-02-06T00:00:00.000Z,2018-12-17T00:00:00.000Z,False,06,079,99079,San Luis Obispo (County),4001,2004-03-15T00:00:00.000Z,2003122201,9,,2024-08-27T18:22:14.800Z,6ffec7a6613822062f0cdcfe083a6130e8d664fb,81831bc0-ed12-4442-8bb9-f705c6021ec4
DR-1498-CA,1498,CA,DR,2003-10-27T00:00:00.000Z,2004,Fire,"WILDFIRES, FLOODING, MUDFLOW AND DEBRIS FLOW DIRECTLY RELATED T ",True,True,True,True,2003-10-21T00:00:00.000Z,2004-03-31T00:00:00.000Z,2019-09-30T00:00:00.000Z,False,06,037,99037,Los Angeles (County),3122,2004-01-09T00:00:00.000Z,2003102605,9,,2024-08-27T18:22:14.800Z,d976f441e387ea5ec0056c336bc7e08a6f3fbff8,67cc0fb1-cd91-41ac-a494-bcd78f639c89
DR-1498-CA,1498,CA,DR,2003-10-27T00:00:00.000Z,2004,Fire,"WILDFIRES, FLOODING, MUDFLOW AND DEBRIS FLOW DIRECTLY RELATED T ",True,True,True,True,2003-10-21T00:00:00.000Z,2004-03-31T00:00:00.000Z,2019-09-30T00:00:00.000Z,False,06,065,99065,Riverside (County),3122,2004-01-09T00:00:00.000Z,2003102605,9,,2024-08-27T18:22:14.800Z,4ae63c609b7f018f10412f8220be1b84ddaebfa9,76ee1246-f3ca-41cd-9ddd-c077fa8f63f5
DR-1498-CA,1498,CA,DR,2003-10-27T00:00:00.000Z,2004,Fire,"WILDFIRES, FLOODING, MUDFLOW AND DEBRIS FLOW DIRECTLY RELATED T ",True,True,True,True,2003-10-21T00:00:00.000Z,2004-03-31T00:00:00.000Z,2019-09-30T00:00:00.000Z,False,06,071,99071,San Bernardino (County),3122,2004-01-09T00:00:00.000Z,2003102605,9,,2024-08-27T18:22:14.800Z,46ff72a60e201f103b76a5ff3f46702f08d5547b,af963fc5-a7c3-4b62-bc97-9437f0ceab6f
DR-1498-CA,1498,CA,DR,2003-10-27T00:00:00.000Z,2004,Fire,"WILDFIRES, FLOODING, MUDFLOW AND DEBRIS FLOW DIRECTLY RELATED T ",True,True,True,True,2003-10-21T00:00:00.000Z,2004-03-31T00:00:00.000Z,2019-09-30T00:00:00.000Z,False,06,073,99073,San Diego (County),3122,2004-01-09T00:00:00.000Z,2003102605,9,,2024-08-27T18:22:14.800Z,cfc240fe79d65972a9e9a981d9273dd4454a4819,2ee89728-6af8-4dc3-b688-ab77c8f9c9d6
DR-1498-CA,1498,CA,DR,2003-10-27T00:00:00.000Z,2004,Fire,"WILDFIRES, FLOODING, MUDFLOW AND DEBRIS FLOW DIRECTLY RELATED T ",True,True,True,True,2003-10-21T00:00:00.000Z,2004-03-31T00:00:00.000Z,2019-09-30T00:00:00.000Z,False,06,111,99111,Ventura (County),3122,2004-01-09T00:00:00.000Z,2003102605,9,,2024-08-27T18:22:14.800Z,544287c1c2bc31cc21da10cc8ae0fea5c2a407de,a2ffec0a-725f-4128-b3c1-b2361ff8aae5
DR-1342-CA,1342,CA,DR,2000-09-14T00:00:00.000Z,2000,Earthquake,EARTHQUAKE,False,True,False,True,2000-09-03T00:00:00.000Z,2000-09-03T00:00:00.000Z,2010-08-04T00:00:00.000Z,False,06,055,99055,Napa (County),141,2000-11-30T00:00:00.000Z,2000090301,9,,2024-08-27T18:22:14.800Z,783f180e899b0635fa192dda2e9e4c1d147d2c0c,17283d37-df3c-43e5-9f9c-8991df8ecbad
DR-1267-CA,1267,CA,DR,1999-02-09T00:00:00.000Z,1999,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,False,True,False,True,1998-12-20T00:00:00.000Z,1998-12-28T00:00:00.000Z,2011-03-18T00:00:00.000Z,False,06,019,99019,Fresno (County),99016,1999-08-09T00:00:00.000Z,9020400001,9,,2024-08-27T18:22:14.800Z,42bd1c123715a6ab56b631cbca5ca892df77e9b0,553cb07f-0bdc-4046-9c6b-7e37e2a709a9
DR-1267-CA,1267,CA,DR,1999-02-09T00:00:00.000Z,1999,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,False,True,False,True,1998-12-20T00:00:00.000Z,1998-12-28T00:00:00.000Z,2011-03-18T00:00:00.000Z,False,06,029,99029,Kern (County),99016,1999-08-09T00:00:00.000Z,9020400001,9,,2024-08-27T18:22:14.800Z,18fd3caf77f9b0355d4edb28ed3fbfc47bbc363f,1754b384-a843-4b01-9be7-1357662529fa
DR-1267-CA,1267,CA,DR,1999-02-09T00:00:00.000Z,1999,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,False,True,False,True,1998-12-20T00:00:00.000Z,1998-12-28T00:00:00.000Z,2011-03-18T00:00:00.000Z,False,06,031,99031,Kings (County),99016,1999-08-09T00:00:00.000Z,9020400001,9,,2024-08-27T18:22:14.800Z,18aa4d334d7e9ab81062003371e3c442f9e576eb,fbfbb14b-1bdb-4998-a002-cfd88c0383c6
DR-1267-CA,1267,CA,DR,1999-02-09T00:00:00.000Z,1999,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,False,True,False,True,1998-12-20T00:00:00.000Z,1998-12-28T00:00:00.000Z,2011-03-18T00:00:00.000Z,False,06,039,99039,Madera (County),99016,1999-08-09T00:00:00.000Z,9020400001,9,,2024-08-27T18:22:14.800Z,c6e8ac561518dead57e4a8167cc8b783a419afb5,827dccf5-0040-4d48-8d70-738264e80870
DR-1267-CA,1267,CA,DR,1999-02-09T00:00:00.000Z,1999,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,False,True,False,True,1998-12-20T00:00:00.000Z,1998-12-28T00:00:00.000Z,2011-03-18T00:00:00.000Z,False,06,047,99047,Merced (County),99016,1999-08-09T00:00:00.000Z,9020400001,9,,2024-08-27T18:22:14.800Z,4a9e6947603591919aa07441331e4e97863706b8,8bd1e02f-d7b1-4dbc-94b9-2c7c1a8bcfcd
DR-1267-CA,1267,CA,DR,1999-02-09T00:00:00.000Z,1999,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,False,True,False,True,1998-12-20T00:00:00.000Z,1998-12-28T00:00:00.000Z,2011-03-18T00:00:00.000Z,False,06,053,99053,Monterey (County),99016,1999-08-09T00:00:00.000Z,9020400001,9,,2024-08-27T18:22:14.800Z,90cb3d114f47c7f66844b22b62da5502741795c2,2ba2c580-8aba-47f5-960f-6cbc4d4aee9f
DR-1267-CA,1267,CA,DR,1999-02-09T00:00:00.000Z,1999,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,False,True,False,True,1998-12-20T00:00:00.000Z,1998-12-28T00:00:00.000Z,2011-03-18T00:00:00.000Z,False,06,107,99107,Tulare (County),99016,1999-08-09T00:00:00.000Z,9020400001,9,,2024-08-27T18:22:14.800Z,fda5278b99bf6ac685f5eb2734fda844a6bdd8eb,c904a70d-fc7f-44e7-a5bd-5ae88724b5ac
DR-1267-CA,1267,CA,DR,1999-02-09T00:00:00.000Z,1999,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,False,True,False,True,1998-12-20T00:00:00.000Z,1998-12-28T00:00:00.000Z,2011-03-18T00:00:00.000Z,False,06,111,99111,Ventura (County),99016,1999-08-09T00:00:00.000Z,9020400001,9,,2024-08-27T18:22:14.800Z,b9e8b012540bb38bd4c1213189a9f27f503e74e4,c9e28f12-488f-4745-9c8c-727ef4116463
DR-47-CA,47,CA,DR,1955-12-23T00:00:00.000Z,1956,Flood,FLOOD,False,True,True,True,1955-12-23T00:00:00.000Z,1955-12-23T00:00:00.000Z,1968-08-12T00:00:00.000Z,False,06,000,0,Statewide,55018,,55018,9,,2024-08-27T18:22:14.800Z,9613e205ad74db234bcf62a79a66a8e538d66cd9,f6308ca3-fc38-44ec-9c29-aaed07777529
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,001,99001,Alameda (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,4b4da3d173268e745b99046f642dc30d2f1806ee,346277a5-2b32-4e13-8806-f34c7aeefd36
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,005,99005,Amador (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,29a7011a1a1c453b3d878f5a29171fc1d8fb384a,7ca2b16c-dd7c-488f-9c2f-e7f5fc5f1a21
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,007,99007,Butte (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,5cd57b0a3b323e171271127fa2c35c2a94ba169b,16410e82-e0ce-433e-8c8f-8892b684858f
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,009,99009,Calaveras (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,930ab3910ea6f5d8b376eaca4fcc7e97bb8761d0,b7d84651-bb97-4b4c-a3d8-fb7f7406af15
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,011,99011,Colusa (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,381066597690b8cbfad4a3f3155082107a73e044,2bcae0a9-44d3-4056-a75c-a121e235ac7e
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,013,99013,Contra Costa (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,b84a296867b2ae9856be4b4a98b1025d4c9de432,fd2cadd9-fb41-41e1-b66a-43256d571080
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,015,99015,Del Norte (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,91313b2e010907da20f9cb3f058946f7c99ac743,f70afb4e-df0e-4457-ba2b-e0f3bb78efc3
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,019,99019,Fresno (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,ab5029f6ea9af8dcd433325062d666e9eac199aa,1460f68f-b058-40c3-b351-41f997c7b4f6
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,021,99021,Glenn (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,c10f03f30295e82361896d03e2f28daaa2172278,fe6dd46d-ae7b-4d60-8d20-be6954f1001e
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,023,99023,Humboldt (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,71b27f8c0d2fbacc5ab983bd218f1b01e8723a87,20f1957b-d149-4367-b5dd-06e3a8573f10
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,029,99029,Kern (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,aa6c7984fa784482188e67b27a521c314194460a,a9e4fbc1-09bd-4022-8537-d94b19060c56
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,033,99033,Lake (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,b990c329f977782ddd358cbe5cd784dbddb54b3c,b6246092-af26-4402-90db-019908a7e05e
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,037,99037,Los Angeles (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,213615cc3bdfbd317e39ef9fdd6c6337365134ea,63cae0a9-6606-448f-8712-d52be5d582de
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,041,99041,Marin (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,48fdc25930b7c844674df0e013d65f90860cb738,5b6cd509-c451-4973-8337-f540f58434ea
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,045,99045,Mendocino (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,07c96880326afd3a24412df943192856071f0971,507e4eef-b9c5-4009-8e13-f0bd38cc32b3
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,047,99047,Merced (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,19da3d455f9fa80c9b8ebfd417f7c3cc66ea637a,37a97c5a-cc11-43d6-ae14-8e95318473a9
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,053,99053,Monterey (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,1b7e17a1766b8a8a7a4fe86d43e640f1ded67227,c1ac8189-42d6-4fbe-bb67-1c4b3aa9f8e4
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,055,99055,Napa (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,d26a77acb3868a497774fe5ac1fde31439a20b56,67ddc30c-dd6e-44b8-a062-23c4e3b89d48
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,059,99059,Orange (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,14a2d109bc254b38f5f6dec6b05fd3c516ef5ed6,3ade64e0-80c8-488f-805e-e7c334e08392
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,065,99065,Riverside (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,f8390e66afc709b2ca53f945ae6fe6dc9ecd4eaf,bc423554-d612-4a86-8171-357b4bd23aaf
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,067,99067,Sacramento (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,cd525b4108deea0ff3bedda5366be0fb337a68b0,70a80f9b-26d7-4cb7-be43-eb1f813e8590
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,069,99069,San Benito (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,585a0c6d154d6e6166bd37b0835651d8c8bfaa87,0be68b69-ae7a-42e8-8498-e82d259f10b8
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,071,99071,San Bernardino (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,eab847d87780aa42c2d022864e131dc4005f1da7,9d4071c8-5c15-4175-baa9-a6879a568906
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,073,99073,San Diego (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,7a10d1d96653b38d4c3ff34a58dad6e2fa8c8743,513da506-a717-4585-acd0-0fb1671c8815
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,075,99075,San Francisco (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,e50bc7d7917d147f6a0596c6d3b4a7acd8437649,52cf41db-b13b-40f3-b189-7dfcfd28c07c
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,077,99077,San Joaquin (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,661cf783f915af48f19383fd16ed3f63fec550f2,d0a34900-c998-4cc8-8e12-23028e9de699
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,079,99079,San Luis Obispo (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,9627f0c82802ca955bf9ee1e8c54332b9ef288fa,a743c20e-d016-48bb-ab6d-3002f5a140f7
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,081,99081,San Mateo (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,40a1b37799d07b12cc37e202ddd9b23920c6c3d1,95e969f6-30c6-4bbd-a2d9-1d85c3a702ee
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,083,99083,Santa Barbara (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,12b01ceb66c41fff1b51469b5b89285f6d6d2f2e,1b8ff6b2-ee74-42b8-9240-60979d7f9a8e
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,085,99085,Santa Clara (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,203ebb1d0fe5a1d3682e3600787cdb8d45a54b7f,e5f84f0f-7ad0-47d4-9cde-db9a01ff2bae
DR-1203-CA,1203,CA,DR,1998-02-09T00:00:00.000Z,1998,Severe Storm,SEVERE WINTER STORMS AND FLOODING,False,True,True,False,1998-02-02T00:00:00.000Z,1998-04-30T00:00:00.000Z,2014-07-22T00:00:00.000Z,False,06,087,99087,Santa Cruz (County),98016,,98016,9,"F,S",2024-08-27T18:22:14.800Z,e2077833f8291807e4e6566d2efc0cb54e9fa4e8,20dad82f-c8b9-4fb3-9ffd-05ef9db47f7a
